week_index,week_start,region,product_category,channel,currency,existing_users,base_impressions,base_spend,cpi,ctr,cvr,avg_order_value,engagement_value_per_click,freq_cap_per_user,adstock_decay,sat_curve_basis,sat_alpha,sat_k_half_impr,sat_beta,sat_alpha_spend,sat_k_half_spend,sat_beta_spend,min_spend_this_week,max_spend_this_week,priority_weight
5,2025-06-30,Alberta,Electronics,Display,CAD,75182,4269973,16766.79,0.003927,0.004001,0.011439,238.37,0.4083,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,6706.72,26826.87,1.073
6,2025-07-07,Alberta,Electronics,Display,CAD,67657,4540227,18918.68,0.004167,0.003808,0.010881,258.88,0.4174,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7567.47,30269.89,0.921
7,2025-07-14,Alberta,Electronics,Display,CAD,68491,5016132,20779.49,0.004143,0.004119,0.013122,262.12,0.4441,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,8311.8,33247.18,0.924
8,2025-07-21,Alberta,Electronics,Display,CAD,70190,5999416,23122.65,0.003854,0.004162,0.011691,254.28,0.435,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,9249.06,36996.24,1.057
9,2025-07-28,Alberta,Electronics,Display,CAD,68676,4360402,15778.29,0.003619,0.00385,0.012084,257.29,0.4608,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,6311.32,25245.27,0.952
10,2025-08-04,Alberta,Electronics,Display,CAD,72309,4222198,16124.96,0.003819,0.004061,0.012116,254.85,0.485,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,6449.98,25799.93,1.019
11,2025-08-11,Alberta,Electronics,Display,CAD,67675,4781507,18018.88,0.003768,0.004069,0.010847,239.05,0.4562,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7207.55,28830.21,0.967
12,2025-08-18,Alberta,Electronics,Display,CAD,76798,6303398,23673.85,0.003756,0.003864,0.012768,251.21,0.4755,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,9469.54,37878.15,0.96
13,2025-08-25,Alberta,Electronics,Display,CAD,81806,4827949,20101.53,0.004164,0.004258,0.012581,239.18,0.4089,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,8040.61,32162.45,1.055
1,2025-06-02,Alberta,Electronics,Social,CAD,81840,4007797,11553.48,0.002883,0.00853,0.016144,254.44,0.4691,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4621.39,18485.57,0.973
2,2025-06-09,Alberta,Electronics,Social,CAD,79747,3724973,10416.14,0.002796,0.007263,0.017307,254.93,0.4836,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4166.46,16665.82,0.966
3,2025-06-16,Alberta,Electronics,Social,CAD,81417,4016883,12424.8,0.003093,0.008471,0.014623,254.43,0.4492,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4969.92,19879.69,1.047
4,2025-06-23,Alberta,Electronics,Social,CAD,71255,4489542,13544.83,0.003017,0.008738,0.015836,244.09,0.4937,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5417.93,21671.73,0.96
5,2025-06-30,Alberta,Electronics,Social,CAD,74191,4146732,12111.87,0.002921,0.007818,0.017337,260.42,0.4431,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4844.75,19378.99,0.962
6,2025-07-07,Alberta,Electronics,Social,CAD,76039,3744998,10695.52,0.002856,0.007919,0.015758,244.74,0.4218,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4278.21,17112.83,0.977
7,2025-07-14,Alberta,Electronics,Social,CAD,77882,3788531,11086.23,0.002926,0.00834,0.017558,249.07,0.4198,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4434.49,17737.97,0.943
8,2025-07-21,Alberta,Electronics,Social,CAD,67520,5326715,16998.56,0.003191,0.007491,0.015604,253.09,0.4912,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,6799.42,27197.69,0.909
9,2025-07-28,Alberta,Electronics,Social,CAD,80115,3521088,10596.16,0.003009,0.007839,0.016071,240.85,0.4162,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4238.46,16953.85,1.09
10,2025-08-04,Alberta,Electronics,Social,CAD,70264,3687535,10155.17,0.002754,0.007385,0.015082,259.44,0.4913,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4062.07,16248.27,0.973
11,2025-08-11,Alberta,Electronics,Social,CAD,70820,4103240,12320.53,0.003003,0.008004,0.016584,261.28,0.414,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4928.21,19712.85,0.976
12,2025-08-18,Alberta,Electronics,Social,CAD,78424,4751556,14871.04,0.00313,0.008334,0.017374,256.9,0.4726,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5948.42,23793.67,1.057
13,2025-08-25,Alberta,Electronics,Social,CAD,79455,4105529,12956.36,0.003156,0.008053,0.016118,257.93,0.4353,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5182.54,20730.18,0.947
1,2025-06-02,Alberta,Electronics,Affiliate,CAD,79677,1931742,10647.1,0.005512,0.018781,0.028119,251.86,0.4868,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3194.13,19164.79,1.001
2,2025-06-09,Alberta,Electronics,Affiliate,CAD,70269,1991612,12846.58,0.00645,0.019299,0.032061,256.72,0.4809,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3853.97,23123.85,0.948
3,2025-06-16,Alberta,Electronics,Affiliate,CAD,67308,2289481,12863.85,0.005619,0.018873,0.027922,259.47,0.4685,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3859.15,23154.92,0.98
4,2025-06-23,Alberta,Electronics,Affiliate,CAD,71697,2746441,15768.49,0.005741,0.017219,0.027058,246.99,0.4133,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4730.55,28383.29,0.909
5,2025-06-30,Alberta,Electronics,Affiliate,CAD,74724,2305958,14761.28,0.006401,0.018734,0.031376,249.64,0.4922,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4428.38,26570.3,0.989
6,2025-07-07,Alberta,Electronics,Affiliate,CAD,80168,2339517,14219.46,0.006078,0.016211,0.031266,260.94,0.4585,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4265.84,25595.02,1.091
7,2025-07-14,Alberta,Electronics,Affiliate,CAD,75275,2242360,14252.99,0.006356,0.01738,0.027896,257.15,0.424,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4275.9,25655.39,0.922
8,2025-07-21,Alberta,Electronics,Affiliate,CAD,81843,2834038,17026.19,0.006008,0.018006,0.032587,257.22,0.4076,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,5107.86,30647.14,1.0
9,2025-07-28,Alberta,Electronics,Affiliate,CAD,73739,1983207,12889.88,0.0065,0.017416,0.03088,241.92,0.4413,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3866.96,23201.79,1.008
10,2025-08-04,Alberta,Electronics,Affiliate,CAD,78428,2203779,13399.74,0.00608,0.019599,0.029475,259.63,0.4339,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4019.92,24119.54,0.966
11,2025-08-11,Alberta,Electronics,Affiliate,CAD,80216,2130517,12417.0,0.005828,0.016792,0.030017,244.16,0.4926,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3725.1,22350.6,0.939
12,2025-08-18,Alberta,Electronics,Affiliate,CAD,79015,2761005,17588.79,0.00637,0.019582,0.031767,247.24,0.4487,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,5276.64,31659.82,1.07
13,2025-08-25,Alberta,Electronics,Affiliate,CAD,74674,2265219,14780.54,0.006525,0.016481,0.032424,252.32,0.4218,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4434.16,26604.98,1.063
1,2025-06-02,Alberta,Electronics,Email,CAD,68508,1114355,1707.31,0.001532,0.053148,0.036694,249.58,0.4902,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,341.46,4268.28,1.079
2,2025-06-09,Alberta,Electronics,Email,CAD,82349,1142403,1645.07,0.00144,0.046487,0.041492,251.7,0.4605,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,329.01,4112.67,0.926
3,2025-06-16,Alberta,Electronics,Email,CAD,72289,1265546,1948.07,0.001539,0.048914,0.039443,247.68,0.4137,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,389.61,4870.18,0.969
4,2025-06-23,Alberta,Electronics,Email,CAD,72359,1389008,1916.92,0.00138,0.049467,0.037733,241.21,0.42,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,383.38,4792.31,1.025
5,2025-06-30,Alberta,Electronics,Email,CAD,76766,1129072,1836.2,0.001626,0.051289,0.036001,258.07,0.4918,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,367.24,4590.49,0.934
6,2025-07-07,Alberta,Electronics,Email,CAD,66637,1175453,1701.82,0.001448,0.05317,0.037291,249.77,0.4585,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,340.36,4254.54,0.984
7,2025-07-14,Alberta,Electronics,Email,CAD,69347,1091964,1667.69,0.001527,0.054229,0.042979,251.81,0.4151,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,333.54,4169.21,0.998
8,2025-07-21,Alberta,Electronics,Email,CAD,67797,1552659,2154.81,0.001388,0.052314,0.039686,248.48,0.4196,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,430.96,5387.02,0.997
9,2025-07-28,Alberta,Electronics,Email,CAD,78362,1181990,1622.65,0.001373,0.051934,0.037826,251.58,0.4099,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,324.53,4056.62,0.966
10,2025-08-04,Alberta,Electronics,Email,CAD,76547,1210139,1804.72,0.001491,0.049883,0.04343,262.41,0.4191,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,360.94,4511.8,1.074
11,2025-08-11,Alberta,Electronics,Email,CAD,70099,1256866,1746.61,0.00139,0.045924,0.038242,260.83,0.4434,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,349.32,4366.52,0.925
12,2025-08-18,Alberta,Electronics,Email,CAD,77283,1402774,2249.45,0.001604,0.047965,0.040777,247.13,0.4873,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,449.89,5623.61,1.047
13,2025-08-25,Alberta,Electronics,Email,CAD,78036,1266962,1849.22,0.00146,0.04774,0.036216,238.63,0.4861,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,369.84,4623.05,1.045
1,2025-06-02,Alberta,Electronics,Online Video,CAD,72169,2657560,19726.93,0.007423,0.002845,0.008233,251.48,0.4663,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5918.08,33535.77,0.929
2,2025-06-09,Alberta,Electronics,Online Video,CAD,78190,2351197,17534.51,0.007458,0.003177,0.008917,248.44,0.4245,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5260.35,29808.66,1.015
3,2025-06-16,Alberta,Electronics,Online Video,CAD,71791,2412308,17053.8,0.007069,0.002943,0.008986,243.49,0.439,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5116.14,28991.45,1.0
4,2025-06-23,Alberta,Electronics,Online Video,CAD,76373,2930048,20040.63,0.00684,0.002804,0.008808,244.65,0.4949,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,6012.19,34069.07,0.935
5,2025-06-30,Alberta,Electronics,Online Video,CAD,70485,2335624,16027.21,0.006862,0.003204,0.009746,258.09,0.4275,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,4808.16,27246.26,0.968
6,2025-07-07,Alberta,Electronics,Online Video,CAD,73614,2274470,15638.35,0.006876,0.002938,0.008771,255.25,0.4271,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,4691.51,26585.2,0.99
7,2025-07-14,Alberta,Electronics,Online Video,CAD,65162,2352348,16499.11,0.007014,0.002736,0.008341,243.37,0.484,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,4949.73,28048.48,0.99
8,2025-07-21,Alberta,Electronics,Online Video,CAD,76459,3015150,20489.88,0.006796,0.003292,0.009241,237.92,0.4486,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,6146.96,34832.79,1.017
9,2025-07-28,Alberta,Electronics,Online Video,CAD,76551,2395892,17626.64,0.007357,0.002859,0.008224,252.14,0.4808,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5287.99,29965.29,0.924
10,2025-08-04,Alberta,Electronics,Online Video,CAD,71076,2606273,19431.89,0.007456,0.002875,0.009282,245.52,0.4769,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5829.57,33034.21,1.075
11,2025-08-11,Alberta,Electronics,Online Video,CAD,65459,2413462,16879.47,0.006994,0.003006,0.009267,248.82,0.4813,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5063.84,28695.1,1.076
12,2025-08-18,Alberta,Electronics,Online Video,CAD,66345,3154354,20691.4,0.00656,0.003195,0.00876,254.39,0.4121,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,6207.42,35175.38,1.02
13,2025-08-25,Alberta,Electronics,Online Video,CAD,70439,2316157,16774.74,0.007242,0.002716,0.009233,249.68,0.4208,3,0.7,impressions,1.0,6160000,1.15,1.0,48400,1.1,5032.42,28517.06,0.993
1,2025-06-02,Alberta,Apparel,Paid Search,CAD,79961,3375660,42217.87,0.012507,0.035995,0.049514,86.81,0.2472,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,21108.94,63326.81,1.057
2,2025-06-09,Alberta,Apparel,Paid Search,CAD,72735,3460667,44906.99,0.012976,0.038383,0.053591,81.49,0.2456,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,22453.5,67360.49,1.025
3,2025-06-16,Alberta,Apparel,Paid Search,CAD,72224,3575396,43348.94,0.012124,0.032691,0.059031,88.44,0.2251,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,21674.47,65023.4,1.001
4,2025-06-23,Alberta,Apparel,Paid Search,CAD,73512,4198927,47413.27,0.011292,0.036707,0.051999,86.73,0.2511,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,23706.64,71119.91,0.992
5,2025-06-30,Alberta,Apparel,Paid Search,CAD,72723,3756078,45855.04,0.012208,0.03634,0.049529,85.9,0.2623,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,22927.52,68782.57,0.969
6,2025-07-07,Alberta,Apparel,Paid Search,CAD,69473,3427117,37576.16,0.010964,0.032216,0.053205,87.57,0.2654,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,18788.08,56364.23,0.924
7,2025-07-14,Alberta,Apparel,Paid Search,CAD,65181,3293224,37671.5,0.011439,0.037459,0.059152,86.03,0.2379,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,18835.75,56507.25,1.015
8,2025-07-21,Alberta,Apparel,Paid Search,CAD,80776,4171414,46100.98,0.011052,0.03255,0.049636,83.42,0.2585,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,23050.49,69151.47,0.958
9,2025-07-28,Alberta,Apparel,Paid Search,CAD,77191,3735438,42618.11,0.011409,0.033819,0.051898,81.38,0.2397,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,21309.05,63927.16,1.075
10,2025-08-04,Alberta,Apparel,Paid Search,CAD,65435,3704592,42047.9,0.01135,0.032234,0.054512,86.88,0.2735,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,21023.95,63071.86,0.963
11,2025-08-11,Alberta,Apparel,Paid Search,CAD,72088,3415420,37538.32,0.010991,0.0317,0.049942,83.1,0.2402,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,18769.16,56307.49,1.054
12,2025-08-18,Alberta,Apparel,Paid Search,CAD,70723,4747672,58414.47,0.012304,0.03249,0.051235,85.61,0.2327,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,29207.24,87621.71,0.973
13,2025-08-25,Alberta,Apparel,Paid Search,CAD,70350,3766702,45719.82,0.012138,0.034443,0.05305,84.05,0.238,4,0.3,impressions,1.0,4400000,1.1,1.0,52800,1.05,22859.91,68579.73,1.04
1,2025-06-02,Alberta,Apparel,Display,CAD,65883,4202427,15921.97,0.003789,0.003878,0.011845,87.14,0.2619,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,6368.79,25475.14,1.084
2,2025-06-09,Alberta,Apparel,Display,CAD,73367,4789229,19131.47,0.003995,0.004311,0.012015,87.66,0.2319,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7652.59,30610.34,1.049
3,2025-06-16,Alberta,Apparel,Display,CAD,80770,4999675,20225.6,0.004045,0.003624,0.012223,87.9,0.2588,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,8090.24,32360.96,0.982
4,2025-06-23,Alberta,Apparel,Display,CAD,65285,5458252,23465.01,0.004299,0.00371,0.012313,81.39,0.2529,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,9386.0,37544.01,1.036
5,2025-06-30,Alberta,Apparel,Display,CAD,73858,4985155,21373.25,0.004287,0.004145,0.012242,81.44,0.2303,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,8549.3,34197.19,0.955
6,2025-07-07,Alberta,Apparel,Display,CAD,80354,4450113,18475.46,0.004152,0.004191,0.012947,87.48,0.2391,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7390.18,29560.73,1.023
7,2025-07-14,Alberta,Apparel,Display,CAD,70266,4220924,17511.3,0.004149,0.003787,0.012058,82.61,0.2577,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7004.52,28018.08,1.035
8,2025-07-21,Alberta,Apparel,Display,CAD,70945,5571667,23976.41,0.004303,0.003719,0.011333,86.48,0.2499,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,9590.57,38362.26,1.015
9,2025-07-28,Alberta,Apparel,Display,CAD,82153,4280725,16811.18,0.003927,0.003724,0.011956,84.8,0.2303,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,6724.47,26897.88,1.096
10,2025-08-04,Alberta,Apparel,Display,CAD,75523,4473229,18450.43,0.004125,0.003941,0.012694,81.74,0.2398,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7380.17,29520.69,1.016
11,2025-08-11,Alberta,Apparel,Display,CAD,68670,4491099,19246.51,0.004285,0.004339,0.012696,88.33,0.2651,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7698.6,30794.41,1.014
12,2025-08-18,Alberta,Apparel,Display,CAD,79971,5862260,25082.68,0.004279,0.004152,0.011728,88.91,0.2535,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,10033.07,40132.29,0.905
13,2025-08-25,Alberta,Apparel,Display,CAD,76209,4508363,18870.31,0.004186,0.003703,0.01283,84.29,0.2694,5,0.5,impressions,1.0,11000000,1.05,1.0,39600,1.05,7548.12,30192.49,1.027
1,2025-06-02,Alberta,Apparel,Social,CAD,66459,3856214,12531.17,0.00325,0.007495,0.015312,82.31,0.2337,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5012.47,20049.87,1.079
2,2025-06-09,Alberta,Apparel,Social,CAD,82509,3785504,10992.61,0.002904,0.00736,0.016373,87.59,0.2545,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4397.04,17588.17,0.913
3,2025-06-16,Alberta,Apparel,Social,CAD,65449,3501343,10905.18,0.003115,0.008124,0.017567,87.04,0.2266,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4362.07,17448.29,1.098
4,2025-06-23,Alberta,Apparel,Social,CAD,78269,4800019,13798.08,0.002875,0.008767,0.01547,81.99,0.2415,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5519.23,22076.93,1.073
5,2025-06-30,Alberta,Apparel,Social,CAD,69890,3744883,11832.11,0.00316,0.008395,0.016469,87.03,0.2488,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4732.84,18931.37,1.036
6,2025-07-07,Alberta,Apparel,Social,CAD,76157,4145829,13463.65,0.003248,0.008735,0.016259,80.87,0.2647,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5385.46,21541.83,1.087
7,2025-07-14,Alberta,Apparel,Social,CAD,75679,3540841,10018.56,0.002829,0.008144,0.01517,85.47,0.2703,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4007.43,16029.7,1.054
8,2025-07-21,Alberta,Apparel,Social,CAD,67152,4631032,13521.12,0.00292,0.007385,0.014774,83.08,0.2349,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5408.45,21633.79,1.022
9,2025-07-28,Alberta,Apparel,Social,CAD,71798,4226389,12761.21,0.003019,0.008301,0.016649,88.85,0.269,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,5104.48,20417.94,1.076
10,2025-08-04,Alberta,Apparel,Social,CAD,73806,3712299,10260.63,0.002764,0.008421,0.015488,86.55,0.2318,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4104.25,16417.01,1.036
11,2025-08-11,Alberta,Apparel,Social,CAD,80224,3823824,11864.74,0.003103,0.008682,0.016298,83.39,0.2594,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4745.9,18983.59,0.978
12,2025-08-18,Alberta,Apparel,Social,CAD,77506,4903387,15625.49,0.003187,0.007949,0.015784,88.86,0.2414,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,6250.2,25000.79,1.079
13,2025-08-25,Alberta,Apparel,Social,CAD,65465,3629268,10601.83,0.002921,0.00799,0.014748,85.43,0.2459,2,0.6,impressions,1.0,7920000,1.1,1.0,35200,1.08,4240.73,16962.92,1.037
1,2025-06-02,Alberta,Apparel,Affiliate,CAD,65890,2181747,13570.3,0.00622,0.019774,0.032515,87.9,0.2378,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4071.09,24426.55,1.041
2,2025-06-09,Alberta,Apparel,Affiliate,CAD,79078,2008646,12134.89,0.006041,0.019692,0.032165,87.45,0.2722,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3640.47,21842.8,0.954
3,2025-06-16,Alberta,Apparel,Affiliate,CAD,74798,1983958,11137.67,0.005614,0.019357,0.02759,86.88,0.2337,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3341.3,20047.8,1.067
4,2025-06-23,Alberta,Apparel,Affiliate,CAD,71408,2461282,15677.24,0.00637,0.017166,0.032047,85.67,0.2573,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4703.17,28219.04,0.953
5,2025-06-30,Alberta,Apparel,Affiliate,CAD,67417,2305547,13431.85,0.005826,0.01674,0.029338,86.95,0.2549,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4029.56,24177.33,0.912
6,2025-07-07,Alberta,Apparel,Affiliate,CAD,71549,2071034,13141.25,0.006345,0.018125,0.027006,85.05,0.2494,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3942.38,23654.26,0.986
7,2025-07-14,Alberta,Apparel,Affiliate,CAD,66562,2033548,12213.61,0.006006,0.016258,0.027501,82.03,0.2639,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3664.08,21984.49,0.947
8,2025-07-21,Alberta,Apparel,Affiliate,CAD,79978,2873233,16003.94,0.00557,0.017486,0.027212,83.5,0.2405,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4801.18,28807.09,0.939
9,2025-07-28,Alberta,Apparel,Affiliate,CAD,78011,2092833,13322.03,0.006366,0.016646,0.030805,88.94,0.2253,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3996.61,23979.65,1.066
10,2025-08-04,Alberta,Apparel,Affiliate,CAD,78066,1984000,11401.51,0.005747,0.016424,0.031084,81.38,0.2495,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3420.45,20522.71,1.048
11,2025-08-11,Alberta,Apparel,Affiliate,CAD,71676,2212233,11981.39,0.005416,0.019231,0.029265,82.96,0.2484,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,3594.42,21566.5,1.007
12,2025-08-18,Alberta,Apparel,Affiliate,CAD,66806,2813726,17297.83,0.006148,0.018087,0.02799,84.48,0.2654,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,5189.35,31136.09,0.998
13,2025-08-25,Alberta,Apparel,Affiliate,CAD,75084,2317243,14716.8,0.006351,0.018729,0.027522,82.64,0.2502,4,0.4,impressions,1.0,2640000,1.0,1.0,26400,1.0,4415.04,26490.24,0.985
1,2025-06-02,Alberta,Apparel,Email,CAD,70784,1259921,1919.61,0.001524,0.045068,0.037067,84.95,0.2432,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,383.92,4799.04,1.007
2,2025-06-09,Alberta,Apparel,Email,CAD,74312,1150170,1717.52,0.001493,0.050687,0.04022,83.62,0.2704,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,343.5,4293.8,1.031
3,2025-06-16,Alberta,Apparel,Email,CAD,71859,1248510,1877.45,0.001504,0.045677,0.04225,86.34,0.2636,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,375.49,4693.62,1.062
4,2025-06-23,Alberta,Apparel,Email,CAD,65359,1424995,1967.65,0.001381,0.047588,0.041283,80.92,0.2298,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,393.53,4919.13,1.026
5,2025-06-30,Alberta,Apparel,Email,CAD,67157,1134337,1546.98,0.001364,0.048165,0.041891,82.59,0.2454,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,309.4,3867.45,1.099
6,2025-07-07,Alberta,Apparel,Email,CAD,70953,1254737,1776.72,0.001416,0.047844,0.041768,88.21,0.2444,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,355.34,4441.79,0.902
7,2025-07-14,Alberta,Apparel,Email,CAD,73611,1053979,1460.76,0.001386,0.05017,0.040198,82.75,0.2642,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,292.15,3651.91,1.006
8,2025-07-21,Alberta,Apparel,Email,CAD,81203,1478306,2255.44,0.001526,0.051887,0.0363,80.78,0.2383,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,451.09,5638.61,0.925
9,2025-07-28,Alberta,Apparel,Email,CAD,71166,1274710,1864.21,0.001462,0.046693,0.041354,86.05,0.2749,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,372.84,4660.53,1.001
10,2025-08-04,Alberta,Apparel,Email,CAD,78003,1276413,1896.36,0.001486,0.054047,0.036737,83.96,0.2397,6,0.2,impressions,1.0,1320000,0.95,1.0,17600,0.95,379.27,4740.89,0.978
